StudyInstanceUID,SeriesInstanceUID,Status,MetadataPlane,GeometryPlane,GeometryConfidence,PlaneMatch,PlaneUsed,TargetOrientation,OrientationTransform,MinOrientationAlignment,OriginalSliceCount,RequestedSelectedSlices,EncodedSliceCount,DecodeFailures,PhysicalSpanMM
1.2.826.0.1.3680043.8.498.10066945398485042741116657288959323922,1.2.826.0.1.3680043.8.498.57364526485482588739427610964232262633,OK,Coronal,Coronal,0.985242962874879,True,Coronal,IL,none,0.9873593451081708,30,24,24,0,104.39999774191702
1.2.826.0.1.3680043.8.498.10066945398485042741116657288959323922,1.2.826.0.1.3680043.8.498.12523349523523873701974348776140572598,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,0.999450215984784,31,24,24,0,107.99999999999832
1.2.826.0.1.3680043.8.498.10066945398485042741116657288959323922,1.2.826.0.1.3680043.8.498.11587327685249364808271419937082956182,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,0.999450215984784,31,24,24,0,107.99999999999832
1.2.826.0.1.3680043.8.498.10066945398485042741116657288959323922,1.2.826.0.1.3680043.8.498.85882940181613853299856422477908640526,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,0.999450215984784,31,24,24,0,107.99999999999832
1.2.826.0.1.3680043.8.498.10077497528995409346950814927366582736,1.2.826.0.1.3680043.8.498.75225539867204936817329444857995249574,OK,Axial,Axial,0.9981604396733559,True,Axial,PL,none,0.998786410055676,36,24,24,0,153.99999145312682
1.2.826.0.1.3680043.8.498.10077497528995409346950814927366582736,1.2.826.0.1.3680043.8.498.87780060142336195144016088675067889095,OK,Coronal,Coronal,0.9904991846205108,True,Coronal,IL,none,0.9914201061205262,32,24,24,0,124.00000569657604
1.2.826.0.1.3680043.8.498.10077497528995409346950814927366582736,1.2.826.0.1.3680043.8.498.11179656284155940848820194004757335696,OK,Sagittal,Sagittal,0.991151318926619,True,Sagittal,IP,none,0.991151318926619,25,24,24,0,95.99999891381444
1.2.826.0.1.3680043.8.498.10077497528995409346950814927366582736,1.2.826.0.1.3680043.8.498.67427853745604128232725516738876899640,OK,Sagittal,Sagittal,0.991151318926619,True,Sagittal,IP,none,0.991151318926619,25,24,24,0,95.99999891381444
1.2.826.0.1.3680043.8.498.10077497528995409346950814927366582736,1.2.826.0.1.3680043.8.498.52609252494549544989037353476227811522,OK,Sagittal,Sagittal,0.991151318926619,True,Sagittal,IP,none,0.991151318926619,25,24,24,0,96.00001403878375
1.2.826.0.1.3680043.8.498.10077803906105306230229342168184970097,1.2.826.0.1.3680043.8.498.59555639823582486217889487781737126277,OK,Axial,Axial,0.98606611565956,True,Axial,PL,none,0.9862708441466724,24,24,24,0,75.8999991584275
1.2.826.0.1.3680043.8.498.10077803906105306230229342168184970097,1.2.826.0.1.3680043.8.498.74334922299557471072402543805514695663,OK,Coronal,Coronal,0.9909832007397064,True,Coronal,IL,none,0.9909832007397064,16,16,16,0,97.19999229320896
1.2.826.0.1.3680043.8.498.10077803906105306230229342168184970097,1.2.826.0.1.3680043.8.498.25907331750467633841871804423069889144,OK,Sagittal,Sagittal,0.9981942531870585,True,Sagittal,IP,none,0.9990775070481583,19,19,19,0,79.20000333300592
1.2.826.0.1.3680043.8.498.10077803906105306230229342168184970097,1.2.826.0.1.3680043.8.498.35461930354143940974642150297761639127,OK,Sagittal,Sagittal,0.9904358449685546,True,Sagittal,IP,none,0.9931975699573846,19,19,19,0,59.40000427559421
1.2.826.0.1.3680043.8.498.10081117556977868957150377234052259018,1.2.826.0.1.3680043.8.498.11993387778168096411963985619648870481,OK,Axial,Axial,0.7702415366378369,True,Axial,PL,none,0.775846704364281,16,16,16,0,35.99999907794858
1.2.826.0.1.3680043.8.498.10081117556977868957150377234052259018,1.2.826.0.1.3680043.8.498.92960296688581206433523891848228463595,OK,Axial,Axial,0.9992629164836231,True,Axial,PL,none,0.9992181628729501,30,24,24,0,113.0999962893782
1.2.826.0.1.3680043.8.498.10081117556977868957150377234052259018,1.2.826.0.1.3680043.8.498.70860619701802043401860561907550358128,OK,Axial,Axial,0.9992629164836231,True,Axial,PL,none,0.9992181628729501,30,24,24,0,113.0999962893782
1.2.826.0.1.3680043.8.498.10081117556977868957150377234052259018,1.2.826.0.1.3680043.8.498.40138084701193504692300116021221928305,OK,Coronal,Coronal,0.9931706486343472,True,Coronal,IL,none,0.9931706486343472,30,24,24,0,104.40000192097366
1.2.826.0.1.3680043.8.498.10081117556977868957150377234052259018,1.2.826.0.1.3680043.8.498.11984659184847340623187455521474478239,OK,Coronal,Coronal,0.9931706486343472,True,Coronal,IL,none,0.9931706486343472,30,24,24,0,104.40000192097466
1.2.826.0.1.3680043.8.498.10081117556977868957150377234052259018,1.2.826.0.1.3680043.8.498.18034687025255390862101903338402067103,OK,Sagittal,Sagittal,0.9900580703862106,True,Sagittal,IP,none,0.9933873841239034,29,24,24,0,100.80000201772131
1.2.826.0.1.3680043.8.498.10081117556977868957150377234052259018,1.2.826.0.1.3680043.8.498.63761209305397181817615997660125409593,OK,Sagittal,Sagittal,0.9900580703862106,True,Sagittal,IP,none,0.9933873841239034,29,24,24,0,100.80000201771831
1.2.826.0.1.3680043.8.498.10081117556977868957150377234052259018,1.2.826.0.1.3680043.8.498.80432235753572426151456220761790087730,OK,Sagittal,Sagittal,0.9900580703862106,True,Sagittal,IP,none,0.9933873841239034,29,24,24,0,100.80000201771831
1.2.826.0.1.3680043.8.498.10085187975213640798228717119613397941,1.2.826.0.1.3680043.8.498.62528033445367515360713711873528975698,OK,Axial,Axial,0.9990913435613947,True,Axial,PL,none,0.9952339323150505,30,24,24,0,159.50000510425147
1.2.826.0.1.3680043.8.498.10085187975213640798228717119613397941,1.2.826.0.1.3680043.8.498.64196529040018685703593172441461699859,OK,Axial,Axial,0.999091343470811,True,Axial,PL,none,0.9952339318576137,186,24,24,0,166.49999237060328
1.2.826.0.1.3680043.8.498.10085187975213640798228717119613397941,1.2.826.0.1.3680043.8.498.11937405551646049903918830246970006283,OK,Coronal,Coronal,0.9956550647844229,True,Coronal,IL,none,0.9952339323150505,24,24,24,0,113.84999946490535
1.2.826.0.1.3680043.8.498.10085187975213640798228717119613397941,1.2.826.0.1.3680043.8.498.30612781365806999657709742696576857451,OK,Sagittal,Sagittal,0.9952339317231625,True,Sagittal,IP,none,0.9956550642576275,320,24,24,0,127.59770426327353
1.2.826.0.1.3680043.8.498.10085187975213640798228717119613397941,1.2.826.0.1.3680043.8.498.56139651590917417326146433456594976281,OK,Sagittal,Sagittal,0.9952339317231625,True,Sagittal,IP,none,0.9956550642576275,26,24,24,0,109.9999960486877
1.2.826.0.1.3680043.8.498.10087350795575215080051569638065974347,1.2.826.0.1.3680043.8.498.22083524570800997810756116671664380573,OK,Axial,Axial,0.9999582257708338,True,Axial,PL,none,0.9999582257708339,30,24,24,0,127.60000632728682
1.2.826.0.1.3680043.8.498.10087350795575215080051569638065974347,1.2.826.0.1.3680043.8.498.34095714566922854072855180431349364470,OK,Coronal,Coronal,1.0,True,Coronal,IL,none,0.9999582257708338,30,24,24,0,107.29999929301407
1.2.826.0.1.3680043.8.498.10087350795575215080051569638065974347,1.2.826.0.1.3680043.8.498.96012886433868321293915735968338210998,OK,Sagittal,Sagittal,0.9219197799848742,True,Sagittal,IP,none,0.9219582940815731,35,24,24,0,112.19999975739186
1.2.826.0.1.3680043.8.498.10087350795575215080051569638065974347,1.2.826.0.1.3680043.8.498.10238197199619807565017429401905996014,OK,Sagittal,Sagittal,0.9219197799848742,True,Sagittal,IP,none,0.9219582940815731,35,24,24,0,112.19999975739186
1.2.826.0.1.3680043.8.498.10088120558600684332737135714636269365,1.2.826.0.1.3680043.8.498.19687789349338073696932144805224885139,OK,Axial,Axial,0.9913414904986458,True,Axial,PL,none,0.9618115669565076,32,24,24,0,102.29999861127433
1.2.826.0.1.3680043.8.498.10088120558600684332737135714636269365,1.2.826.0.1.3680043.8.498.26880088452946170819426054931654314730,OK,Coronal,Coronal,0.9615337767865928,True,Coronal,IL,none,0.9627202903770627,25,24,24,0,79.19999802760049
1.2.826.0.1.3680043.8.498.10088120558600684332737135714636269365,1.2.826.0.1.3680043.8.498.11826433858276834356507870940860092091,OK,Coronal,Coronal,0.9615337767865928,True,Coronal,IL,none,0.9627202903770627,25,24,24,0,79.19999802760435
1.2.826.0.1.3680043.8.498.10088120558600684332737135714636269365,1.2.826.0.1.3680043.8.498.13605188741364134669495059149257360500,OK,Sagittal,Sagittal,0.9634454811411794,True,Sagittal,IP,none,0.9649579143329506,26,24,24,0,90.0000006168896
1.2.826.0.1.3680043.8.498.10088120558600684332737135714636269365,1.2.826.0.1.3680043.8.498.24399775756341129493274413130858317518,OK,Sagittal,Sagittal,0.9634454811411794,True,Sagittal,IP,none,0.9649579143329506,26,24,24,0,90.0000006168872
1.2.826.0.1.3680043.8.498.10088120558600684332737135714636269365,1.2.826.0.1.3680043.8.498.18366537086670924043033803636085833012,OK,Sagittal,Sagittal,0.9634454811411794,True,Sagittal,IP,none,0.9649579143329506,60,24,24,0,88.49993335319502
1.2.826.0.1.3680043.8.498.10088707526476055079083082931629995449,1.2.826.0.1.3680043.8.498.12943110519784474302391125333965928911,OK,Axial,Axial,0.9981219918786163,True,Axial,PL,none,0.981876610094186,30,24,24,0,104.40000099219053
1.2.826.0.1.3680043.8.498.10088707526476055079083082931629995449,1.2.826.0.1.3680043.8.498.89861501432639837110110706871986340061,OK,Coronal,Coronal,0.9835087957869875,True,Coronal,IL,none,0.981876610094186,30,24,24,0,101.50000248737007
1.2.826.0.1.3680043.8.498.10088707526476055079083082931629995449,1.2.826.0.1.3680043.8.498.20043323759072541095414617174838138298,OK,Coronal,Coronal,0.9835087957869875,True,Coronal,IL,none,0.981876610094186,30,24,24,0,101.50000248737007
1.2.826.0.1.3680043.8.498.10088707526476055079083082931629995449,1.2.826.0.1.3680043.8.498.35491444433021315625274489410742816825,OK,Sagittal,Sagittal,0.9818766103079426,True,Sagittal,IP,none,0.9835464055032823,33,24,24,0,124.7999938500834
1.2.826.0.1.3680043.8.498.10088707526476055079083082931629995449,1.2.826.0.1.3680043.8.498.78772886889622746005644245047670703647,OK,Sagittal,Sagittal,0.9818766103079426,True,Sagittal,IP,none,0.9835464055032823,33,24,24,0,111.99999136313562
1.2.826.0.1.3680043.8.498.10090136633727522725960302994815319097,1.2.826.0.1.3680043.8.498.26739695880351722615408236206223622714,OK,Axial,Axial,0.9906174245984162,True,Axial,PL,none,0.987952100697517,36,24,24,0,157.5002539977897
1.2.826.0.1.3680043.8.498.10090136633727522725960302994815319097,1.2.826.0.1.3680043.8.498.24753705365555249891287619579982307015,OK,Axial,Axial,0.9906174245984162,True,Axial,PL,none,0.987952100697517,36,24,24,0,157.5002539977897
1.2.826.0.1.3680043.8.498.10090136633727522725960302994815319097,1.2.826.0.1.3680043.8.498.42020825938716337518544422727508659346,OK,Axial,Axial,0.9906174245984162,True,Axial,PL,none,0.987952100697517,36,24,24,0,157.5002539977897
1.2.826.0.1.3680043.8.498.10090136633727522725960302994815319097,1.2.826.0.1.3680043.8.498.57436347927842361053377226812791686870,OK,Coronal,Coronal,0.9827750285742293,True,Coronal,IL,none,0.9862099273681613,29,24,24,0,111.99990713606938
1.2.826.0.1.3680043.8.498.10090136633727522725960302994815319097,1.2.826.0.1.3680043.8.498.66703952733591295003466156599462820913,OK,Coronal,Coronal,0.9827750285742293,True,Coronal,IL,none,0.9862099273681613,29,24,24,0,111.99990713606938
1.2.826.0.1.3680043.8.498.10090136633727522725960302994815319097,1.2.826.0.1.3680043.8.498.12352377770249024977650111343773350963,OK,Sagittal,Sagittal,0.9845026156236594,True,Sagittal,IP,none,0.9810950264074288,29,24,24,0,112.00018382384377
1.2.826.0.1.3680043.8.498.10090136633727522725960302994815319097,1.2.826.0.1.3680043.8.498.10033217636189774155483719825495508042,OK,Sagittal,Sagittal,0.9845026156236594,True,Sagittal,IP,none,0.9810950264074288,29,24,24,0,112.00018382384377
1.2.826.0.1.3680043.8.498.10090631811016939819371208464230332678,1.2.826.0.1.3680043.8.498.10351152397204164344416168902069476285,OK,Axial,Axial,1.0,True,Axial,PL,none,1.0,30,24,24,0,127.6000061035148
1.2.826.0.1.3680043.8.498.10090631811016939819371208464230332678,1.2.826.0.1.3680043.8.498.19623053198315082370818305051668483810,OK,Coronal,Coronal,0.9957213087709265,True,Coronal,IL,none,0.9957350509289213,33,24,24,0,118.39999748225215
1.2.826.0.1.3680043.8.498.10090631811016939819371208464230332678,1.2.826.0.1.3680043.8.498.23891847611040842624347800325099754983,OK,Sagittal,Sagittal,0.929175980180194,True,Sagittal,IP,none,0.9291637343945631,35,24,24,0,112.19999372383421
1.2.826.0.1.3680043.8.498.10090631811016939819371208464230332678,1.2.826.0.1.3680043.8.498.11063356380296977745889863467626087110,OK,Sagittal,Sagittal,0.929175980180194,True,Sagittal,IP,none,0.9291637343945631,35,24,24,0,112.19999372383421
1.2.826.0.1.3680043.8.498.10095687747295410396510538520594649149,1.2.826.0.1.3680043.8.498.67495435033389756963800730529101229430,OK,Axial,Axial,0.99414319342082,True,Axial,PL,none,0.9938397072664408,32,24,24,0,124.77500348198905
1.2.826.0.1.3680043.8.498.10095687747295410396510538520594649149,1.2.826.0.1.3680043.8.498.21497837050858589852101556928971904198,OK,Coronal,Coronal,0.9895662752336835,True,Coronal,IL,none,0.988492579711806,30,24,24,0,100.05023213999259
1.2.826.0.1.3680043.8.498.10095687747295410396510538520594649149,1.2.826.0.1.3680043.8.498.12451507871565834868863189854063726441,OK,Coronal,Coronal,0.9895663654035478,True,Coronal,IL,none,0.9884896431942448,30,24,24,0,100.04989907503014
1.2.826.0.1.3680043.8.498.10095687747295410396510538520594649149,1.2.826.0.1.3680043.8.498.37372672584387115708078590109474719429,OK,Sagittal,Sagittal,0.9915348389132808,True,Sagittal,IP,none,0.9853658875495587,36,24,24,0,100.62461146143085
1.2.826.0.1.3680043.8.498.10095687747295410396510538520594649149,1.2.826.0.1.3680043.8.498.10791858932231443712736629517371931282,OK,Sagittal,Sagittal,0.9915348785956946,True,Sagittal,IP,none,0.9853691566879963,36,24,24,0,100.62475186739785
1.2.826.0.1.3680043.8.498.10096063158753121251217031021181036863,1.2.826.0.1.3680043.8.498.68794986082746925829057693643199433591,OK,Axial,Axial,0.9999407450636401,True,Axial,PL,none,0.998719725751601,35,24,24,0,119.00019952776525
1.2.826.0.1.3680043.8.498.10096063158753121251217031021181036863,1.2.826.0.1.3680043.8.498.78766514136204827907166535524384598565,OK,Axial,Axial,0.9999407450636401,True,Axial,PL,none,0.998719725751601,35,24,24,0,119.00019952776525
1.2.826.0.1.3680043.8.498.10096063158753121251217031021181036863,1.2.826.0.1.3680043.8.498.66213850715195648479247228176806395878,OK,Coronal,Coronal,0.9959950490167472,True,Coronal,IL,none,0.9962255240683979,30,24,24,0,101.50051790482789
1.2.826.0.1.3680043.8.498.10096063158753121251217031021181036863,1.2.826.0.1.3680043.8.498.79414559606170408228037412242959219968,OK,Coronal,Coronal,0.9959950490167472,True,Coronal,IL,none,0.9962255240683979,30,24,24,0,101.50051806843874
1.2.826.0.1.3680043.8.498.10096063158753121251217031021181036863,1.2.826.0.1.3680043.8.498.13936472283003825905136712381314777313,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,1.0,28,24,24,0,99.89994430540001
1.2.826.0.1.3680043.8.498.10096063158753121251217031021181036863,1.2.826.0.1.3680043.8.498.19044804477575843608870817035071407274,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,1.0,28,24,24,0,99.89994430540001
1.2.826.0.1.3680043.8.498.10096063158753121251217031021181036863,1.2.826.0.1.3680043.8.498.91348587995236577129146264967955930115,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,1.0,132,24,24,0,91.6997222901
1.2.826.0.1.3680043.8.498.10096063158753121251217031021181036863,1.2.826.0.1.3680043.8.498.95826352905714321774315480566963458425,OK,Sagittal,Sagittal,1.0,True,Sagittal,IP,none,1.0,120,24,24,0,118.99999999999999
1.2.826.0.1.3680043.8.498.10096216489317602387766193675918767557,1.2.826.0.1.3680043.8.498.43172859976153629688903126690946894177,OK,Axial,Axial,0.9959978007310911,True,Axial,PL,none,0.9700524737533667,31,24,24,0,120.00000246388227
1.2.826.0.1.3680043.8.498.10096216489317602387766193675918767557,1.2.826.0.1.3680043.8.498.81693348047871174074420628411856256035,OK,Coronal,Coronal,0.9738605608537466,True,Coronal,IL,none,0.9700524737533667,30,24,24,0,101.49999694046113
1.2.826.0.1.3680043.8.498.10096216489317602387766193675918767557,1.2.826.0.1.3680043.8.498.36636715272183714971214450630447386449,OK,Coronal,Coronal,0.7922546244164286,True,Coronal,IL,none,0.8217080780669295,15,15,15,0,46.20000211393092
1.2.826.0.1.3680043.8.498.10096216489317602387766193675918767557,1.2.826.0.1.3680043.8.498.48135765549296329947794097154837125607,OK,Coronal,Coronal,0.9738605608537466,True,Coronal,IL,none,0.9700524737533667,30,24,24,0,101.49999694046113
1.2.826.0.1.3680043.8.498.10096216489317602387766193675918767557,1.2.826.0.1.3680043.8.498.64289610867914819375057220852133471247,OK,Sagittal,Sagittal,0.9678258451468379,True,Sagittal,IP,none,0.971624272492608,33,24,24,0,124.8000084651436
1.2.826.0.1.3680043.8.498.10096216489317602387766193675918767557,1.2.826.0.1.3680043.8.498.46174887318465327763817364318575843548,OK,Sagittal,Sagittal,0.9678258451468379,True,Sagittal,IP,none,0.971624272492608,33,24,24,0,111.99999918173341
1.2.826.0.1.3680043.8.498.10096919689272424388113819845481617364,1.2.826.0.1.3680043.8.498.36057579978771860657165441134042213424,OK,Axial,Axial,0.9991944890496429,True,Axial,PL,none,0.9992165593255371,30,24,24,0,95.70000080053322
1.2.826.0.1.3680043.8.498.10096919689272424388113819845481617364,1.2.826.0.1.3680043.8.498.42945613138521535562676526918755318255,OK,Coronal,Coronal,0.9977424342105756,True,Coronal,IL,none,0.9979027560942082,32,24,24,0,111.60000127785975
1.2.826.0.1.3680043.8.498.10096919689272424388113819845481617364,1.2.826.0.1.3680043.8.498.30785636453554791359320199635948074779,OK,Coronal,Coronal,0.9977424342105756,True,Coronal,IL,none,0.9979027560942082,32,24,24,0,111.60000127785975
1.2.826.0.1.3680043.8.498.10096919689272424388113819845481617364,1.2.826.0.1.3680043.8.498.61868030571167897231542039755015811539,OK,Sagittal,Sagittal,0.9974271554042977,True,Sagittal,IP,none,0.9974408095011738,30,24,24,0,95.70000046229148
1.2.826.0.1.3680043.8.498.10096919689272424388113819845481617364,1.2.826.0.1.3680043.8.498.26233672939359458850492656306941072976,OK,Sagittal,Sagittal,0.9974271554042977,True,Sagittal,IP,none,0.9974408095011738,30,24,24,0,95.70000046229148
1.2.826.0.1.3680043.8.498.10100718559177860518999368876392117659,1.2.826.0.1.3680043.8.498.45860069773213535583606324988544204643,OK,Axial,Axial,0.9992559732937654,True,Axial,PL,none,0.9637472755384904,45,24,24,0,154.00032674545935
1.2.826.0.1.3680043.8.498.10100718559177860518999368876392117659,1.2.826.0.1.3680043.8.498.10806209525568981870436366736339073203,OK,Coronal,Coronal,0.9772745987992041,True,Coronal,IL,none,0.9764634885196907,39,24,24,0,132.9994714575048
1.2.826.0.1.3680043.8.498.10100718559177860518999368876392117659,1.2.826.0.1.3680043.8.498.48015055230453293251293557651072112169,OK,Coronal,Coronal,0.9772745987992041,True,Coronal,IL,none,0.9764634885196907,39,24,24,0,132.99947518549814
